Timestamp,A_x,A_y,A_z,Speed,Lane_Change,No_Of_Veh,Dist_Veh,GPS,X_pos,Phi_angle,Road_width,Target,Driver_tag,Vehicle_Flag,norm_avail,accr_avail,brek_avail,llc_avail,rlc_avail
638,-0.008,0.0049,-0.06762,100.1,0,2,36.78,100.7428571,0.475,0.013,2.653,2,13,1,1,1,1,1,1
831,-0.0056,0,0.02254,97.8,0,1,999,97.62857143,0.435,0.033,2.725,0,13,0,1,1,1,1,1
299,-0.011111111,0.010444444,0.210155556,93.8,0,2,37.38,93.85,0.404,0.045,2.686,1,13,1,1,1,1,1,1
70,-0.0089,-0.0094,0.00098,109.9,0,0,999,109.75,0.102,0.061,3.02,0,13,0,1,1,1,1,1
587,-0.0148,0.0051,-0.0392,105.3,0,1,16.54,105.3,0.267,0.083,3.499,0,13,1,1,1,1,1,1
737,-0.0028,-0.0035,0.04606,90.6,0,3,9.3,90.57142857,0.203,0.094,2.835,0,13,1,1,1,1,1,1
735,-0.006,0.0156,-0.13034,91.8,0,3,16.16,91.8,0,0.147,2.912,2,13,1,1,1,1,1,1
923,-0.0107,0.0149,0.02842,96.7,0,0,999,96.875,0.594,0.13,2.779,0,13,0,1,1,1,1,1
123,-0.0198,0.0226,-0.01274,110.5,0,1,999,110.2,-0.081,0.027,2.833,0,13,0,1,1,1,1,1
214,-0.0123,0.0117,0.07154,98.1,0,2,26.58,97.95714286,0.392,0.042,2.807,1,13,1,1,1,1,1,1
25,-0.025666667,-0.004666667,-0.124133333,101.8,0,1,999,100.8181818,0.485,-0.004,2.741,2,13,0,1,1,1,1,1
808,-0.0202,-0.0101,-0.08036,101.8,0,1,999,101.5428571,0.18,0.054,2.886,2,13,0,1,1,1,1,1
944,-0.0258,0.0351,-0.12838,96.1,0,0,999,97.08571429,0.729,0.058,2.786,2,13,0,1,1,1,1,1
698,0.0021,0.0171,0.0882,92.6,0,4,26.91,92.6,0.474,-0.014,2.729,1,13,1,1,1,1,1,1
248,-0.0015,0.0031,-0.18326,97.7,0,2,27.88,97.4,0.424,-0.051,2.794,2,13,1,1,1,1,1,1
280,-0.002444444,-0.02,0.014155556,95.4,0,1,999,94.88,0.524,-0.082,2.726,0,13,0,1,1,1,1,1
226,-0.0126,0.0139,0.02352,99.9,0,1,999,100.1142857,0.174,0.018,2.808,0,13,0,1,1,1,1,1
356,-0.0125,-0.0129,0.0147,102.8,0,2,41.33,103.4,0.294,0.05,2.796,0,13,1,1,1,1,1,1
184,-0.0057,0.0149,-0.07154,96,0,1,999,96.17142857,0.53,0.024,2.546,2,13,0,1,1,1,1,1
461,-0.0176,-0.0306,0.10192,66.2,0,0,999,69,-0.16,0.046,2.829,1,13,0,1,1,1,1,1
805,-0.0107,-0.0073,-0.17444,98.9,0,2,999,98.25,0.142,-0.036,2.69,2,13,0,1,1,1,1,1
936,-0.018,0.0129,-0.0245,96.9,0,0,999,97.225,0.679,0.05,2.625,0,13,0,1,1,1,1,1
294,-0.0162,0.0125,-1.48372,102.9,0,2,44.35,102.9,0.637,-0.003,2.874,2,13,1,1,1,1,1,1
249,-0.005,-0.001222222,-0.017422222,97.3,0,2,29.81,97.46,0.473,-0.06,2.89,0,13,1,1,1,1,1,1
82,-0.0134,-0.0063,0.03136,109.9,0,0,999,109.875,0,0.029,2.834,0,13,0,1,1,1,1,1
118,-0.0108,-0.0146,-0.06272,109.3,0,0,999,109.225,0.519,0.018,2.729,2,13,0,1,1,1,1,1
177,-0.0101,-0.0199,0.01764,96.9,0,1,999,96.825,0.253,0.04,2.082,0,13,0,1,1,1,1,1
64,-0.0122,-0.0035,-0.16758,108.9,0,1,999,108.9,0.101,0.023,2.903,2,13,0,1,1,1,1,1
425,-0.0149,-0.0063,-0.0098,96.4,0,1,999,96.5,0.02,0.145,2.754,0,13,0,1,1,1,1,1
429,-0.014555556,0.000333333,0.007622222,93,0,2,999,93.05,0.02,0.172,2.745,0,13,0,1,1,1,1,1
68,0.0047,-0.0113,-0.00784,109.2,0,0,999,109.1714286,0.081,0.029,2.958,0,13,0,1,1,1,1,1
247,-0.0217,-0.0179,-0.01862,96.8,0,2,27.81,96.7,0.414,-0.056,2.799,0,13,1,1,1,1,1,1
852,-0.001272727,0.008363636,0.059690909,100.8,-1,0,999,100,0.041,0.06,2.827,3,13,0,1,1,1,1,1
185,-0.0165,-0.01,-0.05684,95.5,0,1,999,95.6875,0.588,-0.014,2.698,2,13,0,1,1,1,1,1
502,-0.004222222,0.000444444,-0.528111111,93.3,0,0,999,93.42857143,0.284,0.047,3.007,2,13,0,1,1,1,1,1
545,-0.0051,-0.0136,-0.01666,107.2,0,1,24.78,107,0.554,0.014,2.737,0,13,1,1,1,1,1,1
903,-0.0084,0.008,0.02842,99.7,0,2,999,100,0.394,-0.002,2.763,0,13,0,1,1,1,1,1
29,-0.010555556,0.003333333,0.084933333,99.6,0,0,999,99.66666667,0.212,0.026,2.753,1,13,0,1,1,1,1,1
234,-0.0073,0.0168,0.09604,97.9,0,1,21.15,97.8,0.425,-0.04,2.784,1,13,1,1,1,1,1,1
691,-0.018777778,-0.007,-0.083844444,94.2,0,2,22.37,94.28571429,0.376,-0.024,3.046,2,13,1,1,1,1,1,1
801,-0.0038,0.005,0.48314,87.5,0,2,999,86.56666667,-0.052,0.055,2.87,1,13,0,1,1,1,1,1
510,-0.0079,-0.0039,0.07056,90.8,0,0,999,90.72,-0.222,0.09,3.227,1,13,0,1,1,1,1,1
469,-0.0105,0.030875,-0.175175,78.4,0,0,999,77.5,0.02,0.027,2.718,2,13,0,1,1,1,1,1
802,-0.0156,0.0284,0.11172,91.9,0,2,999,90.64285714,-0.262,0.028,2.793,1,13,0,1,1,1,1,1
96,-0.0203,0.0148,-0.03234,108.2,0,2,42.3,107.8857143,0.555,0.011,2.889,0,13,1,1,1,1,1,1
31,-0.008,0.0088,0.10584,99.9,0,1,999,99.86,0.344,0.029,2.873,1,13,0,1,1,1,1,1
409,-0.002777778,-0.004666667,-0.101266667,109.5,0,2,34.45,109.86,0.598,-0.016,2.956,2,13,1,1,1,1,1,1
141,-0.0092,-0.0071,-0.11956,105,0,2,19.01,104.8857143,0.212,0.014,2.908,2,13,1,1,1,1,1,1
632,-0.036,0.0026,-0.03234,99.8,0,3,999,99.82857143,0.372,-0.075,2.878,0,13,0,1,1,1,1,1
906,-0.0147,0.0003,0.07252,99.8,0,2,25.71,99.85,0.698,0.082,2.744,1,13,1,1,1,1,1,1
447,-0.0202,-0.0887,-0.4116,84,0,0,999,83.1,0,0,3.172,2,13,0,1,1,1,1,1
235,0.0009,-0.0279,-0.0392,98.9,0,2,21.62,98.61428571,0.234,0.02,2.709,0,13,1,1,1,1,1,1
111,-0.0079,0.0023,-0.02254,107.8,0,0,999,107.9428571,0.567,0,2.814,0,13,0,1,1,1,1,1
853,-0.0126,0.0014,-0.05978,99.8,0,0,999,100.175,-0.07,0.062,2.894,2,13,0,1,1,1,1,1
454,-0.0435,-0.1044,-0.08722,79.4,0,0,999,79.2,-0.444,0.06,3.042,2,13,0,1,1,1,1,1
88,-0.0069,-0.0102,0.0049,108.5,0,1,999,108.5857143,0.819,0.002,2.904,0,13,0,1,1,1,1,1
854,-0.005444444,0.012555556,-0.027222222,101.3,0,0,999,100.7375,0.101,0.102,2.828,0,13,0,1,1,1,1,1
287,-0.0175,-0.0213,-0.098,101.5,0,0,999,101.42,-0.08,0.097,2.874,2,13,0,1,1,1,1,1
744,-0.0111,0.0225,0.01078,87.9,0,3,10.19,87.63333333,0.031,-0.044,2.706,0,13,1,1,1,1,1,1
107,-0.0059,0.0065,0.02254,107.4,0,0,999,107.4,0.363,0.05,2.837,0,13,0,1,1,1,1,1
648,0.0067,0.0109,-0.20188,95.2,0,1,28.69,95.35,0.494,0.012,2.704,2,13,1,1,1,1,1,1
702,-0.0169,-0.0094,0.05292,91.9,0,2,28.68,92.125,0.733,0.034,2.678,1,13,1,1,1,1,1,1
500,-0.013272727,-0.003,-0.169272727,91.7,0,0,999,90.43333333,0.108,0.24,3.105,2,13,0,1,1,1,1,1
238,0.0045,-0.0254,-0.04214,97.6,0,2,22.42,97.77142857,0.414,0.012,2.778,0,13,1,1,1,1,1,1
210,-0.0127,-0.0014,0.01274,98.2,0,2,15.21,98.31428571,0.517,0.002,2.878,0,13,1,1,1,1,1,1
282,-0.0086,-0.0209,-0.00098,97.7,0,1,999,97.05,0.191,0.008,2.012,0,13,0,1,1,1,1,1
639,-0.014444444,0.000555556,0.102355556,98.6,0,2,35.63,99.24285714,0.515,0.031,2.702,1,13,1,1,1,1,1,1
902,-0.0045,0.0078,-0.0294,100.4,0,2,34.55,100.5,0.533,-0.013,2.748,0,13,1,1,1,1,1,1
866,-0.0227,0.0005,-0.00392,105.2,0,1,999,105.2285714,0.876,0.003,2.977,0,13,0,1,1,1,1,1
261,-0.016,0.0148,-0.00588,94,0,1,14,94.13333333,0.242,-0.024,2.76,0,13,1,1,1,1,1,1
270,-0.0223,0.0181,0.0049,93,0,4,20.72,92.75,0.323,0.069,2.844,0,13,1,1,1,1,1,1
716,-0.0089,0.0194,0.02352,76,0,3,10.9,75.9,0.808,-0.09,2.766,0,13,1,1,1,1,1,1
684,-0.0065,0.0038,0.06958,91.2,0,2,39.46,90.9,0.789,0.031,3.273,1,13,1,1,1,1,1,1
59,-0.012777778,0.001555556,0.001088889,107.9,0,1,999,107.6428571,0.495,0.037,2.882,0,13,0,1,1,1,1,1
258,-0.0162,0.0025,-0.02744,96.5,0,3,32.72,96.85,0.589,0.049,2.792,0,13,1,1,1,1,1,1
221,-0.0074,0.0183,0.09702,98.2,0,1,26,98.2,0,0,2.56,1,13,1,1,1,1,1,1
66,-0.0086,0.0024,0.03822,109.1,0,1,999,108.95,0.03,0.087,3.104,0,13,0,1,1,1,1,1
451,-0.024,0.0148,0.04214,80.3,0,0,999,80.45,0.09,0.122,2.961,0,13,0,1,1,1,1,1
372,-0.0104,-0.0081,0.10094,91.7,0,1,999,92.06,0.277,0.068,2.981,1,13,0,1,1,1,1,1
199,-0.016444444,-0.004888889,-0.011977778,98.5,0,1,18.16,98.2,0.445,0.032,2.953,0,13,1,1,1,1,1,1
935,0.0016,0.0054,-0.13622,98.2,0,0,999,97.82857143,0.506,0.029,2.56,2,13,0,1,1,1,1,1
798,-0.0114,0.0062,-0.19796,83.8,0,3,14.25,82.94285714,0.403,-0.022,2.842,2,13,1,1,1,1,1,1
211,-0.0076,0.0147,0.02254,98.2,0,2,25.72,98.2,0.323,-0.017,2.897,0,13,1,1,1,1,1,1
940,-0.0166,-0.0382,0.04508,97.6,0,0,999,96.94,0.449,-0.044,2.742,0,13,0,1,1,1,1,1
142,-0.0153,-0.0083,-0.09996,104.4,-1,2,18.24,104.5714286,0.152,0.035,2.929,3,13,1,1,1,1,1,1
180,-0.0209,0.0027,-0.07742,96.7,0,1,999,96.7,0.427,0.016,2.436,2,13,0,1,1,1,1,1
97,-0.0159,0.0016,-0.00392,107.8,0,1,42.76,107.9333333,0.575,0,2.901,0,13,1,1,1,1,1,1
63,-0.0017,0.0075,0.02058,108.9,0,2,999,108.7125,0.221,-0.029,2.892,0,13,0,1,1,1,1,1
536,-0.0102,-0.0062,-0.04606,101.3,0,2,24.75,100.6333333,0.041,-0.007,3.043,0,13,1,1,1,1,1,1
207,-0.0226,-0.0017,-0.05488,99.1,0,3,15.66,99.25,0.414,-0.01,2.867,2,13,1,1,1,1,1,1
554,-0.0126,-0.0243,0.04508,107.2,0,2,22.51,106.9714286,0.111,0.109,2.691,0,13,1,1,1,1,1,1
204,-0.017,0.0074,0.04704,100.6,0,3,15.46,100.5333333,0.04,0.108,3.068,0,13,1,1,1,1,1,1
485,-0.0457,-0.0364,-0.58114,57.7,0,0,999,57.35714286,-0.151,0.107,2.922,2,13,0,1,1,1,1,1
896,-0.0125,-0.0038,-0.04998,102.2,0,3,30.98,102.4,0.667,-0.004,2.701,0,13,1,1,1,1,1,1
254,-0.0259,-0.015,-0.1029,97.7,0,2,33.45,97.7,0.671,0.207,3.307,2,13,1,1,1,1,1,1
786,-0.0015,-0.0106,0.38808,80.2,0,2,12.06,81.31428571,0.607,0,2.652,1,13,1,1,1,1,1,1
422,-0.0192,-0.0209,-0.06272,99,0,1,999,99.34285714,-0.143,0.123,2.841,2,13,0,1,1,1,1,1
435,-0.0074,0.0042,-0.09016,88.7,0,2,999,89.13333333,0.363,0.061,3.201,2,13,0,1,1,1,1,1
829,0.002444444,0.001,-0.0294,97.5,0,1,999,97.32857143,0.313,0.007,2.704,0,13,0,1,1,1,1,1
904,-0.0182,-0.0053,0.11368,100.5,0,2,32.25,100.2,0.385,-0.005,2.806,1,13,1,1,1,1,1,1
685,-0.0113,0.0045,0.04018,91.5,0,3,39.38,91.41428571,0.553,0.036,2.698,0,13,1,1,1,1,1,1
404,-0.0029,0.0078,-0.04704,112.7,0,2,44.22,112.72,-0.417,-0.001,3.23,0,13,1,1,1,1,1,1
360,-0.0104,-0.0116,0.04998,99.4,0,1,999,99.74,0.453,0.007,2.903,1,13,0,1,1,1,1,1
175,-0.0098,0.0129,0.02548,96.7,0,1,999,96.92857143,0.06,0.003,2.144,0,13,0,1,1,1,1,1
449,-0.0041,-0.0343,0.07938,81.3,0,0,999,82.05,0,0,3.5,1,13,0,1,1,1,1,1
522,-0.0086,-0.0106,-0.02548,94.9,0,2,999,94,0.253,-0.068,2.895,0,13,0,1,1,1,1,1
839,-0.0151,-0.0034,0.0098,95.8,0,1,45.87,95.8,0.363,-0.023,2.692,0,13,1,1,1,1,1,1
656,-0.0067,-0.0023,-0.21756,93.8,0,2,22.14,93.62857143,0.393,-0.003,2.747,2,13,1,1,1,1,1,1
383,-0.0081,-0.0419,0.15386,95.3,0,1,999,94.975,0.85,0.028,2.67,1,13,0,1,1,1,1,1
390,-0.0092,-0.0016,-0.12054,108.4,0,1,32.22,107.96,-0.264,0.072,2.803,2,13,1,1,1,1,1,1
95,-0.0049,-0.0094,-0.01764,107.1,0,2,41.31,107.7,0.669,0.023,2.864,0,13,1,1,1,1,1,1
822,-0.0109,-0.0052,-0.0196,98.1,0,1,36.67,98.07142857,0.131,0.061,2.708,0,13,1,1,1,1,1,1
682,-0.0142,0.0071,0.13132,90.5,0,3,40.14,90.64285714,0.565,0.038,2.708,1,13,1,1,1,1,1,1
387,-0.0023,-0.0033,0.1029,101.9,0,1,29.28,101.3,-0.201,0.06,2.802,1,13,1,1,1,1,1,1
871,-0.0177,-0.0141,0.04214,104.8,0,1,999,104.8857143,0.475,0.018,2.755,0,13,0,1,1,1,1,1
668,-0.013,0.0091,0.14602,89.3,0,2,15.61,89.5,1.293,0.122,3.59,1,13,1,1,1,1,1,1
712,-0.0111,0.0044,-0.29694,83.6,0,3,11.96,84.57142857,0.261,0.075,2.888,2,13,1,1,1,1,1,1
324,-0.0001,0.0036,0.02352,94.6,0,1,999,94.48,0.648,0.005,2.656,0,13,0,1,1,1,1,1
94,-0.0062,-0.0212,-0.02646,108.7,0,2,37.79,108.6333333,0.645,0.026,2.848,0,13,1,1,1,1,1,1
174,-0.0116,-0.0046,-0.2254,97.5,0,1,999,97.5,0.05,-0.005,2.149,2,13,0,1,1,1,1,1
255,-0.0102,-0.0253,-0.06958,97.5,0,2,32.34,97.58,0.786,0.114,3.352,2,13,1,1,1,1,1,1
660,-0.0107,-0.0153,0.02156,96.6,0,2,18.33,96.11428571,0.435,0.005,2.701,0,13,1,1,1,1,1,1
656,-0.0119,0.0035,0.01568,112.6,0,3,30.82,109.9666667,0,0.011,2.805,0,21,1,1,1,1,1,1
625,-0.011,-0.0119,0.32242,92.8,0,4,11.96,92.53333333,0.081,0.126,2.182,1,21,1,1,1,1,1,1
352,-0.0153,0.0195,0.05194,0,0,2,13.51,75.56666667,0.374,0.03,2.73,0,21,1,1,1,1,1,1
287,-0.0098,-0.0406,-0.15778,108.5,0,1,38.38,106.7333333,0,0,2.805,2,21,1,1,1,1,1,1
693,-0.0064,0.0096,-0.26852,113.9,0,2,999,113.5666667,0.02,0.026,2.765,2,21,0,1,1,1,1,1
522,-0.0047,-0.0027,-0.06762,0,0,1,27.9,78.4,-0.242,0.088,3.3,0,21,1,1,1,1,1,1
432,-0.011555556,0.007555556,-0.059888889,87.3,0,1,999,89.2,-0.293,0.138,2.709,0,21,0,1,1,1,1,1
564,-0.0134,0.0149,-0.61838,113.7,0,2,32.64,109.9,0.323,-0.009,2.757,2,21,1,1,1,1,1,1
862,-0.0093,0.0152,-0.01078,120.9,0,0,999,120.6,0.263,0.006,2.841,0,21,0,1,1,1,1,1
147,-0.0058,0.0094,-0.13916,0,0,2,40.09,104.725,0.343,0.029,2.869,2,21,1,1,1,1,1,1
687,-0.0133,-0.0148,0.08134,108.3,0,1,41.29,107.6333333,-0.212,0.125,2.774,0,21,1,1,1,1,1,1
883,-0.0087,0.0124,0.02842,113.35,0,0,999,112.75,0.323,0.001,2.802,0,21,0,1,1,1,1,1
634,-0.0063,0.0043,0.36162,94.5,0,2,17.06,93.9,0.141,0.064,2.843,1,21,1,1,1,1,1,1
274,-0.0126,0.0032,-0.0392,99.8,-1,2,11.89,101.75,0.051,0.03,2.752,3,21,1,1,1,1,1,1
84,-0.0048,0.0115,-0.04508,99.4,0,1,999,99.4,-0.152,0.039,2.889,0,21,0,1,1,1,1,1
224,-0.0084,-0.0071,-0.07056,112.5,0,1,999,112.9,0.212,0.003,2.876,0,21,0,1,1,1,1,1
814,-0.0033,-0.0079,0.1274,119.2,0,0,999,121,0.061,0.081,2.887,1,21,0,1,1,1,1,1
587,-0.0184,-0.0273,-0.44198,110.3,0,2,27.34,109.4,0.121,0.098,2.816,2,21,1,1,1,1,1,1
97,-0.0168,-0.0004,-0.1078,103.2,0,2,16.39,98.475,0.313,-0.017,2.932,0,21,1,1,1,1,1,1
71,-0.0085,-0.0041,-0.01274,95.75,0,2,40.92,94.2,-0.091,0.07,3.444,0,21,1,1,1,1,1,1
392,-0.005,0.009444444,-0.013066667,0,0,3,39.18,89.1,0.475,0.068,2.959,0,21,1,1,1,1,1,1
339,-0.0179,0.0065,-0.49882,91.3,0,3,40.34,94.6,-0.141,0.103,2.749,2,21,1,1,1,1,1,1
503,-0.02,0.0346,-0.6419,56.2,0,1,999,59.3,-0.091,0.1,3.031,2,21,0,1,1,1,1,1
615,-0.008,-0.0028,-0.07644,93.5,1,4,17.89,95.4,-0.131,0.071,2.917,4,21,1,1,1,1,1,1
502,-0.04,0.018,-0.623933333,58.9,0,1,999,60.73333333,0.02,0.06,2.848,2,21,0,1,1,1,1,1
548,-0.0129,0.0338,-0.2205,0,0,3,19.04,71.8,0.455,0.076,2.991,2,21,1,1,1,1,1,1
67,-0.013,-0.0046,-0.04018,86.9,0,2,39.64,86.8,-0.101,0.154,2.814,0,21,1,1,1,1,1,1
354,0.0019,-0.0028,0.08036,82.3,0,3,38.04,78.93333333,0.404,-0.008,2.727,0,21,1,1,1,1,1,1
893,-0.0081,0.0261,-0.0735,110.4,0,2,40.25,110.65,0.162,0.017,2.899,0,21,1,1,1,1,1,1
439,-0.0041,-0.0034,0.09408,88.35,0,0,999,88.5,-0.051,0.221,2.707,0,21,0,1,1,1,1,1
751,-0.0144,0.0032,0.01862,108.3,0,1,999,108.825,0.333,0.118,2.797,0,21,0,1,1,1,1,1
899,-0.0086,-0.015,0.38318,104.6,0,2,999,104.175,0.04,0.042,2.881,1,21,0,1,1,1,1,1
366,-0.0084,0.0053,0.2891,91,0,3,45.27,91,0,0.024,2.917,1,21,1,1,1,1,1,1
771,-0.0081,0.0078,0.2254,108.7,0,3,15.56,109.1666667,0,0,2.694,1,21,1,1,1,1,1,1
141,-0.0058,-0.0104,-0.1029,99,0,3,34.23,99.025,0.111,0.079,3.06,0,21,1,1,1,1,1,1
885,-0.0111,-0.0443,-0.09408,114.8,0,0,999,113.9,0.778,0.077,2.807,0,21,0,1,1,1,1,1
646,-0.012,0.0391,0.08526,104.7,0,3,19.56,101.6,0,0,2.752,0,21,1,1,1,1,1,1
884,0.0051,0.0029,-0.16856,113.9,0,0,999,113.6,0.667,0.102,2.819,2,21,0,1,1,1,1,1
158,-0.0074,-0.0013,0.0882,104.15,0,2,41.92,104.975,0.071,0.031,2.953,0,21,1,1,1,1,1,1
378,-0.0084,-0.0031,-0.3528,101.4,0,1,42.83,101.7,0.04,0.046,2.885,2,21,1,1,1,1,1,1
920,-0.0239,-0.0018,0.00784,95.45,0,1,999,95.9,0.475,0.053,2.668,0,21,0,1,1,1,1,1
725,0.0026,0.0083,0.08624,118,0,0,999,117.6,0.071,0.013,2.724,0,21,0,1,1,1,1,1
49,-0.0079,0.0304,0.2107,84.75,0,1,61.73,84.04,-0.527,0.119,2.411,1,21,1,1,1,1,1,1
572,-0.013555556,0.010111111,-0.040288889,109,0,3,26.17,111.8666667,-0.111,0.038,2.913,0,21,1,1,1,1,1,1
466,-0.0125,-0.0214,-0.15778,71.6,0,0,999,71.5,0,0.003,4.768,2,21,0,1,1,1,1,1
808,-0.0128,0.004,-0.11564,121.2,0,1,999,120.3,-0.152,0.07,2.782,2,21,0,1,1,1,1,1
387,-0.0107,-0.0138,-0.06272,93.9,0,2,36.71,96.075,0.657,0.033,2.919,0,21,1,1,1,1,1,1
497,-0.0561,-0.1754,-0.52234,65.6,0,1,999,67.3,-0.182,0.017,3.336,2,21,0,1,1,1,1,1
371,-0.0141,-0.0015,-0.46256,0,0,2,41.62,99.025,-0.222,0.063,2.857,2,21,1,1,1,1,1,1
648,-0.0161,0.0056,-0.0245,106.85,0,3,23.4,105.7,0.273,-0.069,2.785,0,21,1,1,1,1,1,1
528,-0.0164,-0.0026,0.06958,0,0,2,6.76,69,-0.192,0.021,3.173,0,21,1,1,1,1,1,1
181,-0.012,-0.001333333,-0.071866667,104.3,0,1,28.01,104.1,-0.152,0.066,2.889,0,21,1,1,1,1,1,1
931,-0.023,-0.033,-0.04018,84.2,0,1,57.14,84.46666667,0.01,0.048,5.44,0,21,1,1,1,1,1,1
164,-0.0185,0.0067,-0.13034,108.9,0,2,35.34,108.22,-0.253,0.056,2.884,2,21,1,1,1,1,1,1
272,-0.010111111,-0.010111111,-0.017422222,102.6,0,2,13.63,104.7,-0.03,0.034,2.751,0,21,1,1,1,1,1,1
561,-0.013333333,-0.022666667,1.89E-18,0,0,3,25.32,99.2,0.465,0.118,2.707,0,21,1,1,1,1,1,1
473,-0.0466,-0.087,0.07252,69,0,0,999,68.1,-0.424,0.105,3.041,0,21,0,1,1,1,1,1
421,-0.0051,-0.0018,-0.04214,86.5,0,1,999,88.36666667,-0.202,0.196,2.807,0,21,0,1,1,1,1,1
654,-0.0144,-0.0173,0.65366,108.1,0,2,30.98,106.5,0.111,0.022,2.662,1,21,1,1,1,1,1,1
350,-0.0049,-0.0025,0.16072,74.9,0,1,12.69,72.7,0.485,-0.034,2.616,1,21,1,1,1,1,1,1
72,-0.015555556,-0.023444444,-0.360422222,100.2,0,2,41.36,97.1,0,0.17,3.5,2,21,1,1,1,1,1,1
334,-0.0031,-0.0071,-0.00784,0,0,3,35.84,97.16666667,0,0.07,2.84,0,21,1,1,1,1,1,1
510,-0.0454,-0.0116,-0.47334,0,0,1,999,58.5,0,0.164,2.762,2,21,0,1,1,1,1,1
702,-0.013,-0.007222222,0.153533333,108.9,0,3,30.89,108.3,0.152,0.065,2.756,1,21,1,1,1,1,1,1
599,-0.0084,-0.0045,0.01176,106,0,3,48.05,109.0333333,0.384,0.064,2.897,0,21,1,1,1,1,1,1
233,-0.0119,0.026,0.0343,108.3,0,3,35.53,108.7,0.414,0.07,2.929,0,21,1,1,1,1,1,1
381,-0.0107,0.0037,0.18032,0,0,1,39.69,97.86666667,-0.141,0.058,2.858,1,21,1,1,1,1,1,1
70,-0.0204,0.0053,0.0686,0,0,2,41.08,92.96,-0.101,0.087,2.826,0,21,1,1,1,1,1,1
54,-0.008333333,-0.030222222,-0.3626,0,0,2,999,90.66,0.284,0.041,4.834,2,21,0,1,1,1,1,1
140,-0.0015,-0.0067,-0.03332,99,0,2,33.48,99.4,-0.01,0.055,2.925,0,21,1,1,1,1,1,1
406,-0.0104,0.0024,-0.09016,86.7,0,3,19.58,87.6,0.091,0.052,2.906,0,21,1,1,1,1,1,1
950,-0.0142,0.0063,0.0539,0,0,1,999,53.1,0.899,0.075,3.176,0,21,0,1,1,1,1,1
139,-0.0126,-0.0042,0.03528,99.1,0,2,31.95,100.3,0,0.062,3.204,0,21,1,1,1,1,1,1
749,-0.0129,-0.0483,-0.07448,109.2,0,1,999,109.4,0.434,0.064,6.234,0,21,0,1,1,1,1,1
750,0.0014,-0.0361,-0.01372,108.7,0,1,999,109.2,0.051,0.1,2.873,0,21,0,1,1,1,1,1
471,-0.0196,-0.0133,0.44198,66.1,0,0,999,65.06666667,-0.202,0.112,2.796,1,21,0,1,1,1,1,1
834,-0.001,0.0092,0.18522,108.5,0,2,20.04,109.1333333,0.02,0.019,2.799,1,21,1,1,1,1,1,1
275,-0.019,0.0038,0.06174,98,0,2,12.33,99.8,0.04,0.09,2.738,0,21,1,1,1,1,1,1
182,-0.0046,-0.0146,0.1568,103.4,0,1,28.78,104.25,-0.152,0.084,2.896,1,21,1,1,1,1,1,1
668,-0.0048,-0.0024,-0.0931,118.7,0,1,30.9,117,0.162,0.077,2.759,0,21,1,1,1,1,1,1
123,-0.011555556,-0.002444444,0.063155556,104.6,0,2,22.58,105.4,-0.101,0.104,2.993,0,21,1,1,1,1,1,1
729,0.0014,-0.0315,-0.12642,113.6,0,1,999,116.8,0,0,2.704,2,21,0,1,1,1,1,1
523,-0.011,0.0233,-0.0735,75.65,0,2,21.43,77.13333333,-0.333,0.02,3.297,0,21,1,1,1,1,1,1
103,-0.0049,-0.0025,-0.09702,109.4,0,2,26.2,109.62,-0.02,0.142,3.161,0,21,1,1,1,1,1,1
798,-0.0003,0.0222,-0.06076,116,0,1,999,115.5,-0.303,0.04,2.777,0,21,0,1,1,1,1,1
265,0.0006,0.0608,-0.10094,109.45,0,3,31.67,110.1,0.091,0.048,2.825,0,21,1,1,1,1,1,1
187,0.005,0.0085,0.0147,104.8,0,1,33.84,104.9,-0.141,0.076,2.912,0,21,1,1,1,1,1,1
29,-0.026,0.0088,-0.53018,0,0,1,999,87.9,-0.73,0.11,4.054,2,21,0,1,1,1,1,1
304,-0.0008,-0.0228,-0.05782,109.9,0,2,24.39,110.9,0.222,0.085,2.894,0,21,1,1,1,1,1,1
327,-0.0076,0.0037,0.03136,96.4,0,2,34.47,97.83333333,0.505,-0.006,2.918,0,21,1,1,1,1,1,1
874,0.006,-0.0189,-0.11564,113.7,0,0,999,113.975,0.737,0.056,2.808,2,21,0,1,1,1,1,1
498,-0.041181818,-0.100909091,-0.310036364,0,0,1,999,65.6,-0.121,0.094,3.13,2,21,0,1,1,1,1,1
98,-0.0041,-0.0063,-0.16954,104.7,0,1,18.63,102.5166667,0.162,0.008,2.97,2,21,1,1,1,1,1,1
486,-0.0157,0.0369,-0.01666,64.1,0,0,999,66.05,-0.283,0.085,2.982,0,21,0,1,1,1,1,1
624,-0.0073,0.0002,-0.01372,92.3,0,4,11.85,93,0.162,0.065,2.23,0,21,1,1,1,1,1,1
726,-0.0026,0.0188,-0.17542,118,0,0,999,117.92,0.131,0.092,2.744,2,21,0,1,1,1,1,1
338,-0.0155,0.0173,-0.10682,94.6,0,3,39.61,96.43333333,-0.152,0.086,2.858,0,21,1,1,1,1,1,1
794,-0.0075,-0.002,0.26068,113.25,0,1,999,113.125,-0.04,0.069,2.873,1,21,0,1,1,1,1,1
205,0.0032,-0.0026,0.02058,107.8,0,2,45.93,108.8,0.232,0.011,2.83,0,21,1,1,1,1,1,1
